,player_id,season,week,player_display_name,position,True rushing_yards,Projected rushing_yards,Average rushing_yards,STD rushing_yards,True rushing_tds,Projected rushing_tds,Average rushing_tds,STD rushing_tds,True rushing_fumbles_lost,Projected rushing_fumbles_lost,Average rushing_fumbles_lost,STD rushing_fumbles_lost,True receiving_yards,Projected receiving_yards,Average receiving_yards,STD receiving_yards,True receiving_tds,Projected receiving_tds,Average receiving_tds,STD receiving_tds,True receptions,Projected receptions,Average receptions,STD receptions,True receiving_fumbles_lost,Projected receiving_fumbles_lost,Average receiving_fumbles_lost,STD receiving_fumbles_lost,True passing_yards,Projected passing_yards,Average passing_yards,STD passing_yards,True passing_tds,Projected passing_tds,Average passing_tds,STD passing_tds,True passing_interceptions,Projected passing_interceptions,Average passing_interceptions,STD passing_interceptions
1131275,00-0035700,2024,16,Josh Jacobs,RB,69,70.63540701995728,81.92857142857143,30.997429882825113,1,0.7665649709982326,0.8571428571428571,1.0994504121565505,0,0.12784100360652279,0.14285714285714285,0.36313651960128146,38,23.65380613202565,21.571428571428573,23.034136158567538,0,0.1038174907080747,0.07142857142857142,0.2672612419124244,4,2.2609015708505016,2.2142857142857144,1.7619295117556786,0.0,0.009832558974909094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1131276,00-0035704,2024,16,Drew Lock,QB,1,18.83142059925529,32.25,30.214510862608165,0,0.15756143231779784,0.25,0.5,0,0.020862830767406314,0.0,0.0,0,5.055948619579791,0.0,0.0,0,0.022759429028747197,0.0,0.0,0,0.5088677484322628,0.0,0.0,0.0,0.0022689452459563053,0.0,0.0,210.0,170.09794415752162,103.5,116.058893095991,1.0,0.5449601062519095,0.0,0.0,2.0,1.0197207286901553,0.5,0.5773502691896257
1131280,00-0035719,2024,16,Deebo Samuel Sr.,WR,25,7.242496164587164,7.3076923076923075,9.295022103117125,0,0.035862583282971525,0.07692307692307693,0.2773500981126146,0,0.0075211488827294,0.0,0.0,96,33.43113659120144,43.76923076923077,35.29672753045209,1,0.17350204568144031,0.07692307692307693,0.2773500981126146,7,3.165879675662054,3.3076923076923075,2.097006413303473,0.0,0.021514633958973454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1131281,00-0035973,2024,16,Patrick Taylor,RB,24,11.723431909881661,10.0,10.747092630102339,0,0.11160079980702689,0.2,0.4472135954999579,0,0.010949967872810152,0.0,0.0,1,8.035659953896511,2.4,5.366563145999495,0,0.0450162796317224,0.0,0.0,1,0.770361026298134,0.2,0.447213595499958,0.0,0.002907401988076737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1131282,00-0035976,2024,16,Dan Chisena,WR,0,1.6641765343043549,0.0,0.0,0,0.010128986154312639,0.0,0.0,0,0.002566820981357994,0.0,0.0,23,11.427822699888397,6.0,0.0,0,0.06169345324337465,0.0,0.0,1,1.1986889918993582,1.0,0.0,0.0,0.0029263261651184674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1131283,00-0036040,2024,16,Juwan Johnson,TE,0,0.07480902335454687,0.0,0.0,0,0.001419789456612544,0.0,0.0,0,0.0011095982220522237,0.0,0.0,27,29.606277377831876,31.25,13.56549767877048,0,0.2552717177742463,0.25,0.4522670168666455,2,2.7716323524843363,3.0,1.1281521496355325,0.0,0.011856147017678361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1131284,00-0036133,2024,16,James Proche,WR,0,0.49011378827318985,0.0,0.0,0,0.0013634540169674275,0.0,0.0,0,0.006416573719640309,0.0,0.0,0,9.165765638785741,3.5,7.20416546173115,0,0.05651228219829045,0.0,0.0,0,0.916850641932401,0.5,0.8366600265340756,0.0,0.005806521646653002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1131285,00-0036139,2024,16,Rico Dowdle,RB,23,73.41132097811125,59.47826086956522,36.67284053903626,0,0.3704912289818182,0.043478260869565216,0.20851441405707477,0,0.12061376040288346,0.08695652173913043,0.2881040655200304,28,16.832210647779057,16.91304347826087,11.040887001086054,0,0.08351432921554078,0.2608695652173913,0.4489777585448795,3,2.031907979896186,2.6956521739130435,1.4904173487710703,0.0,0.011571254971300775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1131286,00-0036176,2024,16,Mason Kinsey,WR,0,0.8696129654917897,0.0,0.0,0,0.008158304916355524,0.0,0.0,0,0.0009751777375775032,0.0,0.0,6,8.44098099060375,3.6666666666666665,6.3508529610858835,0,0.049858252262276276,0.0,0.0,1,0.7639461259627234,0.3333333333333333,0.5773502691896258,0.0,0.004810857439385415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1131287,00-0036182,2024,16,Nick Westbrook-Ikhine,WR,0,-1.2524778865977826,0.0,0.0,0,-0.0004864840637607143,0.0,0.0,0,-0.003424261439640263,0.0,0.0,17,34.07605110267508,35.72727272727273,33.5830043596189,1,0.5476670333467275,0.7272727272727273,0.6466697906828632,2,2.3731732809540294,2.090909090909091,1.300349603340998,0.0,0.01664306500790188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1131288,00-0036212,2024,16,Tua Tagovailoa,QB,-1,6.366052817745763,5.0,6.5659052011974035,0,0.05796287096659554,0.0,0.0,0,0.02905860630384295,0.0,0.0,0,5.575422099963667,0.0,0.0,0,0.03152945488153379,0.0,0.0,0,0.5164168431339835,0.0,0.0,0.0,0.0026831518288589432,0.0,0.0,215.0,270.85197218648716,265.2,72.69387869690267,1.0,1.86457154078448,1.8,1.0327955589886444,0.0,0.8281567402028919,0.7,1.2516655570345725
1131292,00-0036223,2024,16,Jonathan Taylor,RB,218,67.10520855294962,82.81818181818181,29.62032471739019,3,0.4068892735344446,0.45454545454545453,0.6875516509523286,0,0.12255028786624915,0.09090909090909091,0.30151134457776363,0,12.423900103808423,11.090909090909092,10.482886486598483,0,0.12486828872125025,0.09090909090909091,0.30151134457776363,0,1.536856149442133,1.3636363636363635,1.026910636104941,0.0,0.009798425669945331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1131293,00-0036244,2024,16,Colby Parkinson,TE,0,1.259109281056359,0.0,0.0,0,0.011145286138399747,0.0,0.0,0,0.004195471981607069,0.0,0.0,0,23.027177367890385,22.153846153846153,15.032443546355296,0,0.12048455751278571,0.07692307692307693,0.2773500981126145,0,2.111195575409221,2.230769230769231,1.8776690404970269,0.0,0.010702775774436915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1131294,00-0036252,2024,16,Michael Pittman,WR,0,-1.1519812509761387,0.0,0.0,0,0.0018442688789038902,0.0,0.0,0,-0.0029971045068263313,0.0,0.0,19,54.66071134099406,46.76923076923077,29.58928253651381,0,0.46675109261645314,0.15384615384615385,0.3755338080994054,2,4.552510942465659,4.0,1.7320508075688774,0.0,0.08558978021964803,0.07692307692307693,0.2773500981126146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1131295,00-0036254,2024,16,Collin Johnson,WR,0,-1.5996352520064487,0.0,0.0,0,-0.01840513825022015,0.0,0.0,0,-0.0001577493678190725,0.0,0.0,0,2.0691908945656152,1.5,3.0,0,0.017901890268783943,0.0,0.0,0,0.18346312477197468,0.25,0.5,0.0,0.0009452208248497407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1131296,00-0036259,2024,16,Jauan Jennings,WR,0,0.5465129112505736,0.0,0.0,0,-0.002413126624886325,0.0,0.0,0,0.004506758362764726,0.0,0.0,51,57.84869603262185,67.08333333333333,44.165923378536846,0,0.3992823373854362,0.5,1.0,4,4.442502384200415,4.916666666666667,3.2321772378645472,0.0,0.031189866766827088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1131297,00-0036264,2024,16,Jordan Love,QB,2,10.359678728558267,6.25,8.035432895506117,0,0.08805307761347635,0.08333333333333333,0.28867513459481287,0,0.03569558027189608,0.0,0.0,0,6.5121417312952055,0.0,0.0,0,0.042340189483407314,0.0,0.0,0,0.5834823371777846,0.0,0.0,0.0,0.0034071707850288615,0.0,0.0,182.0,254.40277868863234,246.08333333333334,56.37932943800226,1.0,1.7757266374734781,1.9166666666666667,1.3113721705515067,0.0,0.7468986733414305,0.9166666666666666,0.90033663737852
1131301,00-0036275,2024,16,D'Andre Swift,RB,20,51.50838351678656,58.642857142857146,32.352879179584484,0,0.24268862672184843,0.35714285714285715,0.4972451580988469,0,0.04110353843238741,0.0,0.0,33,26.542667217636946,23.214285714285715,20.40429280409308,0,0.07023348872844265,0.0,0.0,3,2.2710607757565815,2.5,2.103111248383433,0.0,0.005761999312853123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1131302,00-0036290,2024,16,Cole Kmet,TE,0,-1.4820365186185924,0.0,0.0,0,-0.015284901374693002,0.0,0.0,0,0.0009823066589781,0.0,0.0,9,33.40723657821471,35.53846153846154,29.064914085013754,1,0.12840296859317332,0.23076923076923078,0.5991446895152781,2,3.191123493527722,3.3076923076923075,2.750291359856727,0.0,0.0082021892980746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1131303,00-0036309,2024,16,Darnell Mooney,WR,0,0.26450146739631286,0.0,0.0,0,0.0038278660343616933,0.0,0.0,0,0.003077748134728662,0.0,0.0,82,49.58509401525231,62.357142857142854,40.43723939230186,0,0.24955175455108933,0.35714285714285715,0.6333236937766509,5,3.5160186872793404,4.071428571428571,2.4950500446433383,0.0,0.022748553679034098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1131304,00-0036322,2024,16,Justin Jefferson,WR,0,1.0388753282430034,0.21428571428571427,0.8017837257372732,0,0.0036636174723700815,0.0,0.0,0,0.007206388388765151,0.0,0.0,144,68.2893487863067,88.78571428571429,32.53679236100045,2,0.47892682333246617,0.5714285714285714,0.646206172658864,10,5.051831996918947,5.857142857142857,1.6104057232283402,0.0,0.02718870095126732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1131305,00-0036328,2024,16,Antonio Gibson,RB,28,33.40004450389801,29.0,25.496550238690602,0,0.2913298029642196,0.07142857142857142,0.26226526415648105,0,0.045184247609842326,0.0,0.0,8,10.454199100765017,12.714285714285714,17.88203555994663,0,0.034648769857054465,0.0,0.0,2,1.2172838902981802,1.2142857142857142,1.1007452982594164,0.0,0.0067389052609157915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1131433,00-0036331,2024,16,Devin Duvernay,WR,0,0.33669575640173655,1.15,2.5603248149199227,0,-0.008972068083391627,0.0,0.0,0,0.006889145479992727,0.0,0.0,3,18.55470946511017,3.5,10.550629814076704,0,0.06302486460381883,0.0,0.0,1,1.7005394019461477,0.55,0.998683343734455,0.0,0.0026059418478559023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1131434,00-0036332,2024,16,Josiah Deguara,TE,0,-0.15645787426600677,0.0,0.0,0,-0.007232580466603009,0.0,0.0,0,0.00017998147054726008,0.0,0.0,4,4.234847986331307,2.0,3.4641016151377544,0,0.023017892089825617,0.0,0.0,1,0.5460686674108983,0.4,0.5477225575051661,0.0,0.0022435533945969113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1131435,00-0036355,2024,16,Justin Herbert,QB,28,11.64620836833825,16.0,20.5388936860327,0,0.1143101318846339,0.14285714285714285,0.3631365196012814,0,0.014096835448503056,0.07142857142857142,0.26226526415648105,0,0.11011990921341308,0.0,0.0,0,0.004148058698564383,0.0,0.0,0,0.025375562063669754,0.0,0.0,0.0,0.0030373768962313388,0.0,0.0,284.0,230.51166396562155,211.35714285714286,69.5387076967344,2.0,1.2344638526084255,1.1428571428571428,0.7703288865196433,1.0,0.6925708393250206,0.14285714285714285,0.36313651960128146
1131439,00-0036358,2024,16,CeeDee Lamb,WR,0,3.375709904496257,5.0,7.605665904189708,0,0.012704083017502213,0.0,0.0,0,0.012128277280853644,0.0,0.0,105,68.601799696673,77.78571428571429,32.463419819446415,0,0.4371675531667589,0.42857142857142855,0.646206172658864,7,5.792259174936682,6.714285714285714,2.8128433856309725,0.0,0.02573575134216754,0.07142857142857142,0.2672612419124244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1131440,00-0036389,2024,16,Jalen Hurts,QB,41,40.153202860148596,42.07142857142857,18.63604565894272,0,0.5564880604655951,1.0,0.8770580193070291,0,0.1576522218931715,0.14285714285714285,0.3563483225498991,0,0.9743913525781309,0.0,0.0,0,0.004733481619915492,0.0,0.0,0,0.08348995254708802,0.0,0.0,0.0,0.0027041995608958654,0.0,0.0,11.0,220.94700109300345,206.57142857142858,66.63068626127418,0.0,1.2612797335651051,1.2857142857142858,0.7262730392025628,0.0,0.4414307139096587,0.35714285714285715,0.633323693776651
1131444,00-0036407,2024,16,Jerry Jeudy,WR,0,-1.4329993429065624,0.0,0.0,0,-0.006904806887301954,0.0,0.0,0,0.002050824733941095,0.0,0.0,20,75.99356769911935,75.14285714285714,58.55025079478199,0,0.4011644097570935,0.2857142857142857,0.4688072309384954,2,5.0951887608866056,5.0,2.935197542821371,0.0,0.021139586282626105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1131445,00-0036410,2024,16,Tee Higgins,WR,0,-1.7628542297230663,0.0,0.0,0,-0.0026585036036427395,0.0,0.0,0,-0.0024041477101329443,0.0,0.0,58,83.22803590427594,74.33333333333333,35.12833614050059,1,0.7071716244461018,0.6666666666666666,0.7071067811865476,8,5.311953459358921,5.555555555555555,2.455153310442706,0.0,0.025232376367914366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1131446,00-0036414,2024,16,Cam Akers,RB,3,22.372603525379716,27.53846153846154,16.215298253066376,0,0.1733690819224768,0.15384615384615385,0.3755338080994054,0,0.024566829006702314,0.07692307692307693,0.2773500981126146,0,6.896243483652139,3.769230769230769,4.085622069196769,0,0.029738467214274852,0.15384615384615385,0.3755338080994054,0,0.8349193024234567,0.7692307692307693,0.8320502943378437,0.0,0.0025102511731946043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1131447,00-0036415,2024,16,Van Jefferson,WR,0,-1.3289988430121298,0.0,0.0,0,-0.00650210551359702,0.0,0.0,0,-0.004729790930376274,0.0,0.0,27,21.372623921399487,19.25,20.014199504806125,0,0.17136240018741655,0.16666666666666666,0.3892494720807615,2,1.3855219765509297,1.5833333333333333,1.164500152881315,0.0,0.010290891078073346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1131448,00-0036422,2024,16,Adam Trautman,TE,0,1.5901696237974967,0.0,0.0,0,0.017358199961208694,0.0,0.0,0,0.004192768087546629,0.0,0.0,5,16.971448802693082,16.181818181818183,25.407944355331786,0,0.1589864242367723,0.18181818181818182,0.40451991747794525,1,1.5446106412251637,1.0,1.1832159566199232,0.0,0.012016443193429436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1131449,00-0036425,2024,16,DeeJay Dallas,RB,0,10.94070373472824,2.076923076923077,4.641827086875754,0,0.03621315088221382,0.0,0.0,0,0.005762188652976402,0.0,0.0,1,6.007996070116906,0.0,0.0,1,0.04200924392242551,0.0,0.0,1,0.4657061217196603,0.0,0.0,0.0,-0.0025279351445234664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1133636,00-0036429,2024,16,Charlie Woerner,TE,0,0.39981240706931764,0.0,0.0,0,0.0014979369229984607,0.0,0.0,0,-0.004704628670512301,0.0,0.0,0,11.512685541787011,4.444444444444445,5.027701042999452,0,0.05335940479784519,0.0,0.0,0,1.2162385434378997,0.6666666666666666,0.7071067811865476,0.0,0.005102908462774933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1133637,00-0036442,2024,16,Joe Burrow,QB,19,6.067829314248929,11.285714285714286,14.999633695161059,0,0.060550516073484606,0.07142857142857142,0.2672612419124244,0,0.015489123583797355,0.0,0.0,0,2.769222976377627,0.0,0.0,0,0.02684990877931198,0.0,0.0,0,0.2711583043342849,0.0,0.0,0.0,0.003891455299824372,0.0,0.0,252.0,294.8595018966938,284.07142857142856,80.84026442094529,3.0,2.08003791668205,2.5714285714285716,1.554857684028483,0.0,0.9608343209817711,0.5714285714285714,0.646206172658864
1133641,00-0036463,2024,16,Chris Blair,WR,0,9.202650552530578,0.0,0.0,0,0.07317936873740535,0.0,0.0,0,0.013935252573252066,0.0,0.0,17,23.764111900272425,0.0,0.0,0,0.14037050230144357,0.0,0.0,1,2.071336479720156,0.0,0.0,0.0,0.011347322423454657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1133642,00-0036497,2024,16,Tim Jones,WR,0,-0.0029450978279648155,0.0,0.0,0,-0.006092940502125693,0.0,0.0,0,0.0015469641934800875,0.0,0.0,0,11.670275463356795,6.0,8.944271909999157,0,0.05859361468839222,0.0,0.0,0,1.00971537381839,0.4,0.5477225575051661,0.0,0.004826633890939459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1133643,00-0036510,2024,16,Kenny Yeboah,TE,0,0.4102870487262642,0.0,0.0,0,-0.007139838128011791,0.0,0.0,0,0.0003807897670935305,0.0,0.0,0,9.512259639424157,6.75,5.737304826019502,0,0.1001858964600501,0.25,0.5,0,0.9460402649141022,0.75,0.5,0.0,0.00680987891151904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1133644,00-0036550,2024,16,Rashod Bateman,WR,0,1.1090891154322744,0.0,0.0,0,0.004139610066200061,0.0,0.0,0,-0.003959486717442243,0.0,0.0,14,51.52025454453727,50.30769230769231,27.89977483596303,1,0.45405693505791617,0.5384615384615384,0.6602252917735247,1,3.379157192028405,2.923076923076923,1.3821202589704018,0.0,0.018169156004788946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1133645,00-0036554,2024,16,Nico Collins,WR,0,0.09964231133889356,0.0,0.0,0,-0.005273852759381248,0.0,0.0,0,0.0035892808699125277,0.0,0.0,60,63.67235717305509,94.33333333333333,41.737273509418415,0,0.4797316959138891,0.6666666666666666,0.7071067811865476,7,4.998825971898602,5.888888888888889,3.018461712712472,0.0,0.03242325071176596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1133646,00-0036555,2024,16,Chuba Hubbard,RB,152,53.640222532651116,74.5,36.59287446400544,2,0.45591391886060373,0.5714285714285714,0.646206172658864,0,0.10509243382197246,0.07142857142857142,0.2672612419124244,13,18.141210976318952,11.285714285714286,14.672992308888578,0,0.07769170838073838,0.07142857142857142,0.2672612419124244,4,2.347891534626495,2.7857142857142856,1.8883680959850135,0.0,-0.004034018588878627,0.14285714285714285,0.36313651960128146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1133647,00-0036590,2024,16,Quintin Morris,TE,0,-0.16753119062447475,0.0,0.0,0,-0.002811437584116283,0.0,0.0,0,0.002594995230801129,0.0,0.0,0,10.268089368549768,2.2857142857142856,5.219012860502955,0,0.10585174238637016,0.14285714285714285,0.37796447300922725,0,0.8606430936344012,0.2857142857142857,0.48795003647426666,0.0,0.00745951477802866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1133648,00-0036626,2024,16,Dyami Brown,WR,0,1.0539262625898527,1.3846153846153846,3.9483849343425965,0,-0.009477948385005375,0.0,0.0,0,0.0030937150410334773,0.0,0.0,56,20.4029730704921,18.153846153846153,17.276410477132075,0,0.06930261708062305,0.07692307692307693,0.2773500981126146,4,2.0514476892705797,1.7692307692307692,0.9268086959962983,1.0,0.010354459440554308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1133649,00-0036628,2024,16,John Bates,TE,0,-2.0501036939869923,0.0,0.0,0,-0.01670206174909819,0.0,0.0,0,-0.0014174973788577093,0.0,0.0,0,10.770504548158364,7.0,7.52772652709081,0,0.0271631906614887,0.0,0.0,0,1.1300683890744572,0.7,0.6749485577105528,0.0,0.062234849078513635,0.1,0.31622776601683794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1133650,00-0036635,2024,16,Ihmir Smith-Marsette,WR,0,0.07592578739834366,0.0,0.0,0,-0.0025850211423100733,0.0,0.0,0,0.0008407799660365388,0.0,0.0,0,5.9368678867239915,0.0,0.0,0,0.03046505600102184,0.0,0.0,0,0.5782874164296943,0.0,0.0,0.0,0.0017723792743421733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1135837,00-0036637,2024,16,Noah Gray,TE,0,0.3670829443880361,0.0,0.0,0,0.0031266967100685855,0.0,0.0,0,0.0014971717281361402,0.0,0.0,10,35.49875910848045,32.30769230769231,20.381301133574272,0,0.33446534127047006,0.38461538461538464,0.7679476477883045,1,2.9800996160539324,2.8461538461538463,1.3445044840729643,0.0,0.015549875888406619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1135838,00-0036670,2024,16,Jermar Jefferson,RB,13,9.908307054812884,0.0,0.0,0,0.07527829712313568,0.0,0.0,0,0.01725462241276571,0.0,0.0,10,23.71199155787669,0.0,0.0,0,0.14674322435477846,0.0,0.0,1,2.036071366681846,0.0,0.0,0.0,0.011229686696251798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1135839,00-0036727,2024,16,Adam Prentice,RB,0,0.9200345955407574,0.0,0.0,0,0.0071196309880111885,0.0,0.0,0,0.0036060991373903922,0.0,0.0,0,7.80721615747,0.0,0.0,0,0.05007905494211294,0.0,0.0,0,0.804638905807977,0.0,0.0,0.0,0.0033997655165088113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1135840,00-0036849,2024,16,Tutu Atwell,WR,0,1.5884369288592488,0.4666666666666667,1.8073922282301278,0,0.001192821567011948,0.0,0.0,0,0.003089091101255985,0.0,0.0,12,31.795487226172664,40.6,25.444056280396804,0,0.1768628940882018,0.0,0.0,1,2.3340441316099896,2.8,1.6987390281365427,0.0,0.008807322638587802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1135841,00-0036862,2024,16,Ben Skowronek,WR,0,-2.094181531854449,0.0,0.0,0,-0.015984589562583543,0.0,0.0,0,-0.008833322255629574,0.0,0.0,25,5.161236317797382,6.285714285714286,9.63871163095784,0,0.02312066557908149,0.0,0.0,2,0.5409777768879229,0.42857142857142855,0.5345224838248488,0.0,0.0008985545618398465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1135842,00-0036875,2024,16,Rhamondre Stevenson,RB,60,50.16789676677614,56.92307692307692,33.02136060810118,1,0.2593409797240956,0.46153846153846156,0.6602252917735247,1,0.04190382609442045,0.15384615384615385,0.3755338080994054,13,21.847884497224854,11.923076923076923,10.73515671723472,0,0.0929894178152981,0.07692307692307693,0.2773500981126145,1,2.3846601533244565,2.4615384615384617,1.6132464481796025,0.0,0.014264885160332865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1135843,00-0036877,2024,16,Jaelon Darden,WR,0,1.3617590787135967,0.0,0.0,0,0.010236360960304051,0.0,0.0,0,0.0055322690837555245,0.0,0.0,0,7.801310000132416,0.6666666666666666,2.0,0,0.043271592039453785,0.0,0.0,0,0.6789791201194861,0.1111111111111111,0.33333333333333337,0.0,0.004586524915631516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1138030,00-0036887,2024,16,Luke Farrell,TE,0,0.5062213418558041,0.0,0.0,0,-0.000663558970102493,0.0,0.0,0,0.0034970201306027664,0.0,0.0,8,13.264227938490068,5.5,7.043515536371814,0,0.06469961724457227,0.0,0.0,2,1.3376741906452998,0.9,0.8755950357709131,0.0,0.006416186644122436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1138031,00-0036893,2024,16,Najee Harris,RB,42,52.69761661309342,63.642857142857146,30.006684237034577,0,0.34724713190714696,0.35714285714285715,0.4972451580988469,0,0.03203943446002549,0.0,0.0,0,22.488275716311747,18.285714285714285,18.399116080058644,0,0.05951804225137386,0.0,0.0,0,2.953983255154215,2.142857142857143,1.8752289237539816,0.0,0.006945678906358649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1138032,00-0036894,2024,16,Pat Freiermuth,TE,0,-1.3665611610079385,0.0,0.0,0,-0.005315049697792382,0.0,0.0,0,-0.00513607476715448,0.0,0.0,16,40.42389194993534,35.142857142857146,18.350674449383398,0,0.3290697782309516,0.42857142857142855,0.5135525910130955,3,3.528481823341183,3.357142857142857,1.2157392722216298,0.0,0.015597509484809379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1138033,00-0036900,2024,16,Ja'Marr Chase,WR,7,2.895288882830937,1.7857142857142858,4.577177017611341,0,0.021182914927086356,0.0,0.0,0,-0.0004750324149077195,0.0,0.0,97,92.74764619132041,100.92857142857143,66.04830899333548,1,0.8482663188407868,1.0714285714285714,0.9972489631508746,6,7.726462875811668,7.285714285714286,2.998167938760434,0.0,0.024933747722776747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1138034,00-0036912,2024,16,DeVonta Smith,WR,0,-1.0512888854480789,0.09090909090909091,0.30151134457776363,0,-0.009739480697690733,0.0,0.0,0,-0.0025530133814673853,0.0,0.0,51,53.58944090452717,60.18181818181818,35.23299073827875,0,0.30325973937106093,0.5454545454545454,0.5222329678670935,6,5.17961220599075,5.090909090909091,2.844452335847639,0.0,0.027125083829436108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
